book_id,work_id,title,language_group,text_word_count,true_genres,predicted_genres,label_error_count
407,1752467,Great Jones Street,English,182,fiction,"fiction | history, historical fiction, biography",1
40720,40305,The End of Iraq: How American Incompetence Created a War Without End,Unknown,471,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",0
4072081,4119227,Wish You Were Here,Unknown,288,"fiction | romance | children | comics, graphic",fiction | romance,2
4072858,1984987,Pigsty,English,64,"fiction | fantasy, paranormal | children",fiction | young-adult | children,2
407386,1249654,Il gatto in noi,Non-English,195,"fiction | history, historical fiction, biography | non-fiction | comics, graphic | poetry","fiction | non-fiction | fantasy, paranormal",4
40792,40377,One Tiny Turtle,English,110,fiction | non-fiction | young-adult | children | poetry,"fiction | history, historical fiction, biography | non-fiction | young-adult | children",2
408094,397400,The Women Who Write the Movies: From Frances Marion to Nora Ephron,Unknown,235,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",0
408110,574141,How to eat like a child: And other lessons in not being a grown-up ; based on the book by Delia Ephron,English,99,"fiction | history, historical fiction, biography | non-fiction | fantasy, paranormal | young-adult | children | comics, graphic",non-fiction | children,5
4084456,4131603,The American Saddlebred Horse,Unknown,20,non-fiction,"history, historical fiction, biography | non-fiction | children",2
408607,397911,Refried Elvis: The Rise of the Mexican Counterculture,Unknown,234,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",0
4087422,4134569,"Nobility, Land and Service in Medieval Hungary",Unknown,67,"history, historical fiction, biography","fiction | history, historical fiction, biography | non-fiction",2
408766,398070,George and Martha: The Complete Stories of Two Best Friends,English,109,"fiction | fantasy, paranormal | children","fiction | young-adult | children | comics, graphic",3
409047,398346,Laughter's Gentle Soul: The Life of Robert Benchley,Unknown,271,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction | comics, graphic",1
409220,398513,Children of the Earth... Remember,Unknown,34,fiction | non-fiction | young-adult | children,non-fiction | children,2
409222,398515,Mother Earth's Children,Unknown,29,non-fiction | young-adult | children | poetry,fiction | non-fiction | young-adult | children | poetry,1
409533,2766347,Madame Bovary,English,74,"fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | romance",0
409692,398980,Jokerman 8,Unknown,194,fiction,"fiction | history, historical fiction, biography | non-fiction",2
4100255,1488719,Symposium,English,220,"fiction | history, historical fiction, biography | non-fiction",non-fiction | poetry,3
410214,399499,Brag!: The Art of Tooting Your Own Horn without Blowing It,Unknown,24,non-fiction,non-fiction,0
41031,1832579,General's Daughter,Unknown,239,"fiction | romance | mystery, thriller, crime","fiction | mystery, thriller, crime",1
4107004,4154170,"Anatomy of a Trial: Public Loss, Lessons Learned from The People vs. O.J. Simpson",Unknown,373,non-fiction,"history, historical fiction, biography | non-fiction",1
410845,2449665,The Names of Things,Unknown,22,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction | comics, graphic",1
411193,2341201,Frida,Unknown,41,"fiction | history, historical fiction, biography | non-fiction | comics, graphic","fiction | history, historical fiction, biography | fantasy, paranormal | comics, graphic",2
4118115,4165292,"Shaman King, Vol. 18: A Fallen Comrade",English,181,"fiction | history, historical fiction, biography | fantasy, paranormal | young-adult | children | comics, graphic","romance | fantasy, paranormal | young-adult | comics, graphic",4
412667,401908,The Secret of the Magic Pen (Sweet Valley Twins Super Chiller #8),English,107,"fiction | history, historical fiction, biography | romance | mystery, thriller, crime | young-adult | children","fiction | fantasy, paranormal | mystery, thriller, crime | young-adult | children",3
414041,1138219,Fish! A Remarkable Way to Boost Morale and Improve Results,Unknown,186,fiction | non-fiction,"fiction | non-fiction | mystery, thriller, crime",1
4143927,4191158,The Feathery,Unknown,97,"fiction | mystery, thriller, crime","fiction | history, historical fiction, biography | fantasy, paranormal | mystery, thriller, crime",2
414676,2678,"Taylor's Temptation (Tall, Dark & Dangerous, #10)",English,92,"fiction | romance | mystery, thriller, crime",fiction | romance,1
414761,3168978,Trespass,Unknown,55,fiction,fiction | young-adult | children,2
41485,1484825,I Heard That Song Before,English,139,"fiction | romance | mystery, thriller, crime","fiction | history, historical fiction, biography | romance | mystery, thriller, crime",1
4150770,4198020,Venice: A Cultural And Literary Companion (Cities Of The Imagination Series),Unknown,49,non-fiction,"history, historical fiction, biography | non-fiction",1
415122,1421993,The Day Lincoln Was Shot,Unknown,38,"fiction | history, historical fiction, biography | non-fiction | mystery, thriller, crime | children","history, historical fiction, biography | non-fiction | mystery, thriller, crime",2
415166,404360,The Sea Wolves,Unknown,115,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",0
4152826,2139423,Christmas Presents: Holiday Poetry,Unknown,65,fiction | non-fiction | children | poetry,non-fiction | children | poetry,1
415450,404635,"Even After All This Time: A Story of Love, Revolution, and Leaving Iran",Unknown,255,"history, historical fiction, biography | non-fiction","fiction | history, historical fiction, biography",2
415515,1135927,The Unpleasant Profession of Jonathan Hoag,English,56,"fiction | fantasy, paranormal | mystery, thriller, crime","fiction | history, historical fiction, biography | fantasy, paranormal",2
415906,405083,My Cat Spit McGee,Unknown,161,"history, historical fiction, biography | non-fiction | young-adult | comics, graphic","fiction | history, historical fiction, biography | non-fiction",3
4162378,4209649,Three Boys and a Baby,English,121,romance,fiction | romance | young-adult | children,3
416240,2999112,"Here Comes the Bride (Sweet Valley University, #20)",Unknown,136,fiction | romance | young-adult | children,fiction | romance,2
4162471,4209742,A Girl Made of Dust,English,52,"fiction | history, historical fiction, biography | non-fiction | young-adult","fiction | history, historical fiction, biography | young-adult | children",2
4162858,277328,Robinson Crusoe for Children,Unknown,145,"fiction | history, historical fiction, biography | young-adult | children","history, historical fiction, biography | non-fiction",4
416308,405476,"Busted! (Sweet Valley University, #25)",Unknown,124,"fiction | romance | mystery, thriller, crime | young-adult | children","fiction | romance | mystery, thriller, crime",2
4163887,466943,View from the Oldest House,Unknown,138,"fiction | fantasy, paranormal","fiction | fantasy, paranormal",0
417375,406530,"God, I Have Issues: 50 Ways to Pray No Matter How You Feel",Unknown,73,non-fiction,non-fiction,0
417783,414590,Mosquitoes,Unknown,99,"fiction | comics, graphic","fiction | history, historical fiction, biography | non-fiction",3
417831,2150886,نام من قرمز,Unknown,166,"fiction | history, historical fiction, biography | mystery, thriller, crime","fiction | history, historical fiction, biography | fantasy, paranormal",2
4183248,4230562,"Irianeth (Les Chevaliers d'Émeraude, #12)",Non-English,128,"fiction | romance | fantasy, paranormal | young-adult","fiction | history, historical fiction, biography | fantasy, paranormal | young-adult | comics, graphic",3
4185459,4232790,There's Something in the Woods,Unknown,131,"history, historical fiction, biography | non-fiction | fantasy, paranormal | mystery, thriller, crime","fiction | fantasy, paranormal | mystery, thriller, crime | comics, graphic",4
4188040,1959512,The Age of Innocence,Unknown,121,"fiction | history, historical fiction, biography | romance","fiction | history, historical fiction, biography | romance",0
418973,408119,"The Fabulous Sylvester: The Legend, the Music, the Seventies in San Francisco",Unknown,107,"fiction | history, historical fiction, biography | non-fiction | mystery, thriller, crime","fiction | history, historical fiction, biography | non-fiction",1
4190837,143448,"Le dernier templier (Templiers, #1)",Unknown,123,"fiction | history, historical fiction, biography | romance | fantasy, paranormal | mystery, thriller, crime","fiction | mystery, thriller, crime",3
4191146,4238500,Among the Farmyard People,Unknown,75,fiction | young-adult | children,non-fiction | young-adult | children,2
4191247,4238601,Blue Dixie: Awakening the South's Democratic Majority,English,215,"history, historical fiction, biography | non-fiction","history, historical fiction, biography | non-fiction",0
419393,408536,Tales of Judge Dee,Unknown,141,"fiction | history, historical fiction, biography | mystery, thriller, crime","fiction | history, historical fiction, biography | non-fiction | children | comics, graphic",4
4200359,4247733,"Space, the City and Social Theory: Social Relations and Urban Forms",Unknown,236,non-fiction,non-fiction,0
420135,2037018,"Jake Finds Out (Making Out, #2)",English,39,fiction | romance | young-adult | children,fiction | romance,2
420180,1178369,The Little White Horse,English,110,"fiction | history, historical fiction, biography | romance | fantasy, paranormal | mystery, thriller, crime | young-adult | children","fiction | romance | fantasy, paranormal | young-adult | children",2
420342,1632383,The Best Christmas Pageant Ever CD,Unknown,171,fiction | young-adult | children,fiction | children,1
420360,409495,"In the Red Lord's Reach (Tales of Alaric the Minstrel, #2)",English,51,"fiction | fantasy, paranormal","fiction | fantasy, paranormal | young-adult | children | comics, graphic",3
420411,409545,Ride the Red Sun Down,Unknown,33,"fiction | history, historical fiction, biography","fiction | history, historical fiction, biography | romance | mystery, thriller, crime",2
421395,969618,Further Cuttings From Cruiskeen Lawn,Unknown,113,fiction | non-fiction,"fiction | history, historical fiction, biography | non-fiction",1
42141,41635,"Glass Soup  (Vincent Ettrich, #2)",English,157,"fiction | fantasy, paranormal","fiction | fantasy, paranormal",0
421729,410849,On Becoming an Artist: Reinventing Yourself Through Mindful Creativity,Unknown,376,non-fiction,non-fiction,0
4217904,206223,Bioinformatics: The Machine Learning Approach,Unknown,94,non-fiction,non-fiction,0
422355,411470,"The Personal Organizing Workbook: Solutions for a Simpler, Easier Life",Unknown,180,non-fiction,non-fiction,0
